X,Y
474213.9246,9529599.646
474213.9246,9529712.913
474213.9246,9529714.002
474214.3703,9530616.677
474215.0136,9529450.438
474215.0136,9529455.883
474215.0137,9529711.824
474215.0137,9529712.913
474215.0137,9529809.844
474215.0137,9529812.468
474215.0137,9529822.715
474216.1028,9529446.081
474216.1028,9529450.438
474216.1028,9529710.735
474216.1028,9529711.824
474216.1028,9529791.329
474216.1028,9529795.488
474217.1919,9529443.903
474217.1919,9529446.081
474217.1919,9529709.646
474217.1919,9529710.735
474217.1919,9529724.695
474217.1919,9529725.784
474217.1919,9529784.795
474217.1919,9529791.329
474217.1919,9529795.488
474217.1919,9529797.666
474218.281,9529440.636
474218.281,9529443.903
474218.281,9529685.487
474218.281,9529686.576
474218.281,9529708.557
474218.281,9529709.646
474218.2811,9529780.438
474218.2811,9529784.795
474218.2811,9529797.666
474218.2811,9529803.755
474218.2811,9529809.844
474219.3701,9529438.457
474219.3701,9529440.636
474219.3701,9529707.468
474219.3701,9529708.557
474219.3702,9529776.082
474219.3702,9529780.438
474220.4592,9529435.19
474220.4592,9529438.457
474220.4593,9529706.379
474220.4593,9529707.468
474220.4593,9529771.725
474220.4593,9529776.082
474220.4593,9529835.983
474220.4593,9529837.072
474220.4595,9530616.677
474220.4595,9530617.766
474221.5483,9529435.19
474221.5484,9529705.289
474221.5484,9529706.379
474221.5484,9529766.28
474221.5484,9529771.725
474221.5484,9529834.894
474221.5484,9529835.983
474222.6375,9529704.2
474222.6375,9529705.289
474222.6375,9529763.012
474222.6375,9529766.28
474222.6375,9529822.715
474222.6375,9529834.894
474223.7266,9529703.111
474223.7266,9529704.2
474223.7266,9529758.656
474223.7266,9529763.012
474223.7268,9530617.766
474223.7268,9530618.855
474224.8157,9529702.022
474224.8157,9529703.111
474224.8157,9529753.21
474224.8157,9529758.656
474225.9048,9529700.933
474225.9048,9529702.022
474225.9048,9529748.854
474225.9048,9529753.21
474225.905,9530618.855
474225.905,9530619.944
474226.9938,9529385.091
